#{"t_start": 1639476849.4886305, "env_id": null}
r,l,t
53.6,0,3.755618
53.1,1,7.37941
-39.4,2,27.506052
0.7,3,42.85956
47.4,4,58.891737
31.7,5,64.40115
40.0,6,68.263208
40.0,7,72.494383
47.2,8,75.354553
