#{"t_start": 1639476849.7874405, "env_id": null}
r,l,t
44.9,0,6.903852
58.0,1,9.158591
-39.4,2,29.367259
28.0,3,37.329639
-18.7,4,64.191201
56.9,5,66.344383
28.6,6,72.159442
7.1,7,81.374673
