#{"t_start": 1639476849.9397776, "env_id": null}
r,l,t
-12.5,0,16.27825
33.2,1,24.404685
36.9,2,32.027241
4.6,3,56.963144
49.3,4,59.994202
34.5,5,66.069984
-1.3,6,74.866297
46.1,7,76.985302
