#{"t_start": 1639476850.4641774, "env_id": null}
r,l,t
41.8,0,6.289612
1.0,1,18.536878
20.1,2,28.898518
16.8,3,41.851788
55.1,4,56.399687
4.6,5,65.67546
37.2,6,70.202514
44.9,7,72.780474
46.8,8,76.328097
33.2,9,82.317948
