#{"t_start": 1639476850.3831084, "env_id": null}
r,l,t
-39.4,0,18.653101
32.3,1,28.769639
19.7,2,39.313884
45.3,3,56.3958
24.6,4,61.222641
47.7,5,65.738951
-22.7,6,78.924633
53.5,7,80.865913
