#{"t_start": 1639476850.231747, "env_id": null}
r,l,t
54.9,0,2.968562
54.4,1,6.58649
-39.4,2,26.714109
27.8,3,34.11891
25.7,4,56.660436
15.8,5,63.83478
48.0,6,67.51814
32.7,7,71.905556
54.1,8,74.618271
46.7,9,79.053533
48.9,10,81.088559
