#{"t_start": 1639476850.0676951, "env_id": null}
r,l,t
19.8,0,10.927033
-39.4,1,31.831946
13.9,2,55.135142
64.6,3,56.690705
58.2,4,58.280448
24.0,5,63.961724
13.8,6,71.944612
48.6,7,74.778416
34.8,8,81.05145
