#{"t_start": 1639476849.4066057, "env_id": null}
r,l,t
12.1,0,11.799051
21.0,1,21.928283
-39.4,2,55.807948
45.0,3,59.088013
37.2,4,64.498799
51.5,5,66.768186
41.5,6,71.212236
35.7,7,75.415093
24.1,8,81.902958
