testc_labeled,train_loss,trainc_labeled,train_lib_size
0.0,1.7698538303375244,0.3431372549019608,101
0.0,1.7689658403396606,0.1941747572815534,102
0.0,1.771059274673462,0.19230769230769232,103
0.0,1.77134108543396,0.19047619047619047,104
0.0,1.771241545677185,0.18867924528301888,105
0.0,1.771268606185913,0.19626168224299065,106
0.0,1.7692323923110962,0.25,107
0.0,1.76819908618927,0.30275229357798167,108
0.0,1.7691105604171753,0.2909090909090909,109
0.0,1.7697786092758179,0.2702702702702703,110
0.0,1.7712308168411255,0.2767857142857143,111
0.0,1.7714028358459473,0.2743362831858407,112
0.0,1.771417498588562,0.2982456140350877,113
0.13333333333333333,1.7711659669876099,0.2,114
0.2,1.7713534832000732,0.1896551724137931,115
0.2,1.7728351354599,0.18803418803418803,116
0.16666666666666666,1.7730013132095337,0.1864406779661017,117
0.21666666666666667,1.772990345954895,0.29411764705882354,118
0.13333333333333333,1.772411584854126,0.225,119
0.13333333333333333,1.773362398147583,0.21487603305785125,120
0.11666666666666667,1.7740482091903687,0.21311475409836064,121
0.11666666666666667,1.7743306159973145,0.21138211382113822,122
0.1,1.7743879556655884,0.1935483870967742,123
0.11666666666666667,1.7739461660385132,0.296,124
0.08333333333333333,1.7732666730880737,0.1984126984126984,125
0.08333333333333333,1.7739697694778442,0.1968503937007874,126
0.05,1.7743887901306152,0.1953125,127
0.06666666666666667,1.7743492126464844,0.1937984496124031,128
0.03333333333333333,1.773870587348938,0.19230769230769232,129
0.03333333333333333,1.7732337713241577,0.33587786259541985,130
0.03333333333333333,1.77363920211792,0.32575757575757575,131
0.016666666666666666,1.7735692262649536,0.3082706766917293,132
0.03333333333333333,1.7731342315673828,0.3283582089552239,133
0.03333333333333333,1.7726926803588867,0.1925925925925926,134
0.016666666666666666,1.77265202999115,0.2426470588235294,135
0.016666666666666666,1.7722190618515015,0.3284671532846715,136
0.0,1.7719987630844116,0.21014492753623187,137
0.0,1.7723065614700317,0.18705035971223022,138
0.0,1.7721142768859863,0.22142857142857142,139
0.0,1.7731939554214478,0.2127659574468085,140
0.0,1.7734917402267456,0.23943661971830985,141
0.0,1.773403525352478,0.2937062937062937,142
0.0,1.773939847946167,0.2847222222222222,143
0.0,1.7740283012390137,0.2896551724137931,144
0.0,1.7736703157424927,0.2534246575342466,145
0.0,1.7738288640975952,0.25170068027210885,146
0.0,1.7737327814102173,0.25,147
0.06666666666666667,1.7736032009124756,0.2483221476510067,148
0.2,1.7724891901016235,0.3933333333333333,149
0.5,1.7720052003860474,0.2185430463576159,150
0.5833333333333334,1.7728080749511719,0.21052631578947367,151
0.5833333333333334,1.773679494857788,0.20915032679738563,152
0.5833333333333334,1.7741432189941406,0.2012987012987013,153
0.6,1.7744654417037964,0.1870967741935484,154
0.5833333333333334,1.7747180461883545,0.1987179487179487,155
0.5833333333333334,1.7749855518341064,0.27388535031847133,156
0.6,1.775210976600647,0.27848101265822783,157
0.4666666666666667,1.7748409509658813,0.24528301886792453,158
0.3333333333333333,1.7741867303848267,0.19375,159
0.25,1.773895263671875,0.19254658385093168,160
0.25,1.7737455368041992,0.19135802469135801,161
0.25,1.7736505270004272,0.19631901840490798,162
0.2833333333333333,1.7729994058609009,0.1951219512195122,163
0.2833333333333333,1.7726154327392578,0.22424242424242424,164
0.3,1.77241849899292,0.26506024096385544,165
0.2833333333333333,1.7724318504333496,0.2874251497005988,166
0.25,1.773029088973999,0.27380952380952384,167
0.26666666666666666,1.7735110521316528,0.28402366863905326,168
0.25,1.7736830711364746,0.27058823529411763,169
0.26666666666666666,1.7733731269836426,0.2807017543859649,170
0.2833333333333333,1.7731019258499146,0.27906976744186046,171
0.2833333333333333,1.7727594375610352,0.2947976878612717,172
0.2833333333333333,1.7724944353103638,0.39655172413793105,173
0.26666666666666666,1.7722396850585938,0.3485714285714286,174
0.2833333333333333,1.7725971937179565,0.3465909090909091,175
0.26666666666666666,1.7729634046554565,0.2937853107344633,176
0.2833333333333333,1.7730520963668823,0.29213483146067415,177
0.26666666666666666,1.7728742361068726,0.3128491620111732,178
0.25,1.77268385887146,0.34444444444444444,179
