#{"t_start": 1639475369.539859, "env_id": null}
r,l,t
-9.7,0,1.552637
11.9,1,2.067251
19.1,2,2.088735
18.9,3,2.114124
10.4,4,2.526206
17.7,5,2.576007
-1.4,6,3.371855
8.3,7,3.916741
12.6,8,4.626657
0.9,9,5.37173
16.5,10,5.443988
15.4,11,5.536754
-6.3,12,7.082555
14.2,13,7.492685
16.9,14,7.553227
18.6,15,7.5835
19.4,16,7.6001
15.3,17,7.880355
15.0,18,7.980936
11.0,19,8.845137
12.6,20,8.988682
12.5,21,9.469122
15.9,22,9.557005
14.8,23,10.090177
