#{"t_start": 1639475369.344561, "env_id": null}
r,l,t
7.8,0,0.493129
14.8,1,0.927675
13.9,2,1.040948
16.2,3,1.704968
16.1,4,1.795782
12.8,5,2.290867
15.1,6,2.38461
16.1,7,2.458824
-20.3,8,4.729187
14.6,9,4.839531
16.6,10,4.908864
11.5,11,5.279936
18.6,12,5.308253
16.4,13,5.551404
11.0,14,5.732052
-5.2,15,7.253443
17.1,16,7.611815
-5.5,17,8.977939
0.3,18,9.690783
