#{"t_start": 1639475369.0018084, "env_id": null}
r,l,t
-28.6,0,2.801577
2.2,1,3.760499
14.3,2,3.876704
15.4,3,4.281952
12.1,4,4.439169
18.2,5,5.03581
13.3,6,5.174472
8.4,7,5.606086
-0.4,8,6.6402
8.2,9,7.399916
18.5,10,7.437999
4.6,11,8.066866
5.4,12,8.535585
-3.0,13,9.998384
