#{"t_start": 1639475369.4275649, "env_id": null}
r,l,t
8.3,0,0.400362
-14.9,1,2.343597
4.8,2,2.876766
16.5,3,3.320097
16.9,4,3.385522
16.7,5,3.454856
-2.0,6,4.760434
17.2,7,4.81805
14.9,8,5.125645
16.9,9,5.18814
11.1,10,5.532848
3.3,11,6.335532
12.9,12,6.998578
15.9,13,7.105987
8.6,14,7.635249
10.1,15,8.014133
13.7,16,8.138146
18.7,17,8.166465
15.4,18,8.947668
8.6,19,9.500365
18.9,20,9.524777
14.0,21,9.648793
