#{"t_start": 1639475368.692262, "env_id": null}
r,l,t
11.9,0,1.061451
2.4,1,2.306489
12.4,2,2.479327
2.8,3,3.390403
18.7,4,3.420677
17.0,5,3.487078
13.9,6,3.609138
18.6,7,4.014387
18.1,8,4.053447
6.7,9,4.629583
-22.9,10,6.399
9.9,11,7.074739
6.5,12,7.890115
10.6,13,8.375436
14.6,14,8.482852
8.1,15,8.899816
12.4,16,9.73863
9.8,17,10.267894
10.4,18,10.891876
