#{"t_start": 1639477214.483269, "env_id": null}
r,l,t
67.7,0,3.491923
9.3,1,26.387919
-19.2,2,48.806407
45.1,3,70.666386
67.0,4,72.889878
68.5,5,76.481444
54.5,6,81.701811
34.5,7,91.758786
