#{"t_start": 1639477213.689337, "env_id": null}
r,l,t
-39.4,0,23.820736
66.2,1,29.685595
32.8,2,43.526507
56.5,3,65.405965
9.0,4,77.317364
51.4,5,84.322776
39.7,6,92.55467
