#{"t_start": 1639477214.07798, "env_id": null}
r,l,t
-19.2,0,23.432093
58.3,1,32.574086
46.3,2,43.024591
33.8,3,66.984043
24.8,4,78.496002
61.6,5,82.036793
22.1,6,92.338867
