#{"t_start": 1639477213.9471312, "env_id": null}
r,l,t
2.3,0,23.338349
17.9,1,37.984872
10.3,2,69.139195
59.2,3,73.41332
54.0,4,78.829964
59.6,5,84.146044
45.4,6,92.250981
75.0,7,94.610203
