#{"t_start": 1639477214.2137182, "env_id": null}
r,l,t
54.6,0,5.970316
41.9,1,19.998716
35.8,2,34.175542
-19.2,3,68.826701
53.0,4,74.878065
62.1,5,78.493069
41.0,6,85.8217
