#{"t_start": 1639476951.5387394, "env_id": null}
r,l,t
-6.3,0,3.484527
-2.1,1,7.597544
-14.6,2,11.665641
-18.1,3,15.551138
24.7,4,16.398737
23.1,5,17.343988
14.5,6,18.476729
11.9,7,32.196681
12.2,8,33.6887
19.0,9,34.331232
21.0,10,34.509931
10.7,11,35.858479
6.3,12,37.495093
11.4,13,38.222585
9.5,14,39.654135
25.8,15,39.754716
22.6,16,40.775312
22.5,17,41.342685
23.9,18,41.46374
20.6,19,42.06136
-2.1,20,43.783904
24.6,21,44.405935
