#{"t_start": 1639476951.8502443, "env_id": null}
r,l,t
20.4,0,0.314432
-6.7,1,4.54891
-14.3,2,9.327899
-10.1,3,12.62847
-45.4,4,31.85295
20.0,5,32.56279
22.2,6,33.348872
21.6,7,33.535383
18.7,8,34.165228
-6.2,9,36.542027
11.7,10,37.73238
21.3,11,37.909129
9.5,12,39.340679
14.1,13,40.566336
-3.5,14,42.657022
22.4,15,43.267337
21.5,16,43.436272
22.2,17,44.104195
