#{"t_start": 1639475251.8745403, "env_id": null}
r,l,t
-5.7,0,2.111195
9.8,1,2.315279
7.1,2,3.038868
12.1,3,3.698981
8.5,4,4.433307
4.6,5,5.016279
6.6,6,5.841422
-10.6,7,8.191856
15.3,8,8.280718
-12.1,9,10.005216
12.1,10,10.152667
15.1,11,10.988552
11.2,12,11.925016
18.0,13,11.965053
14.7,14,12.066608
