#{"t_start": 1639475251.9809787, "env_id": null}
r,l,t
-26.7,0,2.887509
-5.9,1,4.395226
1.4,2,5.611943
16.7,3,5.677368
6.5,4,6.592351
7.7,5,7.369643
16.6,6,8.006323
15.0,7,8.105924
-0.0,8,9.368539
10.4,9,9.54724
1.7,10,10.867466
10.9,11,11.809788
10.8,12,11.981653
