#{"t_start": 1639475251.6118636, "env_id": null}
r,l,t
8.3,0,1.125902
-4.1,1,2.575027
5.3,2,3.842524
6.6,3,4.613958
6.6,4,5.159823
-16.0,5,7.606932
6.9,6,8.42524
16.7,7,8.492618
14.2,8,8.601985
17.6,9,9.094141
9.0,10,9.748396
8.0,11,10.209306
17.2,12,10.26594
4.3,13,11.300054
4.3,14,12.36151
