#{"t_start": 1639475252.2075272, "env_id": null}
r,l,t
5.9,0,1.025322
4.7,1,1.859255
17.2,2,1.916867
7.1,3,2.642408
12.6,4,3.290803
-11.5,5,4.691108
18.6,6,4.721376
10.0,7,5.482071
7.8,8,6.373613
-0.2,9,7.870588
-10.1,10,9.316783
10.2,11,9.738632
9.9,12,10.671191
12.4,13,11.585194
3.6,14,12.527518
