#{"t_start": 1639476701.632629, "env_id": null}
r,l,t
-23.8,0,16.618075
49.4,1,20.193042
7.0,2,28.540164
39.4,3,44.677802
59.0,4,45.775388
45.9,5,48.630675
30.2,6,53.379394
59.1,7,53.611802
53.5,8,57.11962
62.0,9,58.964231
28.7,10,63.623113
32.7,11,67.639455
