#{"t_start": 1639476701.8269517, "env_id": null}
r,l,t
5.5,0,13.021626
36.0,1,16.540932
36.3,2,21.649004
50.7,3,25.162451
17.1,4,44.427819
52.3,5,46.691347
28.6,6,51.069973
31.7,7,55.419534
34.8,8,60.632093
49.1,9,63.382891
