#{"t_start": 1639476702.0007768, "env_id": null}
r,l,t
55.9,0,3.653081
56.3,1,5.882427
55.7,2,8.292431
37.9,3,14.63675
55.4,4,16.205009
25.0,5,23.16843
1.8,6,44.233488
56.1,7,45.386734
30.0,8,49.794657
10.0,9,56.881348
60.4,10,58.796266
53.9,11,60.588141
44.4,12,64.339855
