#{"t_start": 1639476701.4695532, "env_id": null}
r,l,t
40.5,0,6.435134
56.5,1,8.828536
33.0,2,15.265622
49.1,3,18.210746
20.8,4,25.506179
52.2,5,27.088107
15.7,6,47.064368
35.5,7,50.327832
34.6,8,53.755349
17.1,9,62.902452
42.8,10,64.940409
43.8,11,67.833779
