#{"t_start": 1639476701.1277814, "env_id": null}
r,l,t
-29.3,0,17.242057
22.9,1,24.22989
52.0,2,27.312701
47.5,3,30.78611
48.6,4,45.201204
50.7,5,47.500862
40.6,6,50.660815
38.8,7,54.002398
57.2,8,56.115777
7.8,9,64.184594
52.7,10,66.807475
