#{"t_start": 1639476701.2996454, "env_id": null}
r,l,t
-3.4,0,13.723726
41.7,1,18.368937
41.4,2,22.134321
28.8,3,27.300982
54.7,4,30.625965
59.5,5,32.854339
43.3,6,47.270407
28.7,7,51.646103
58.1,8,52.918483
59.7,9,53.844207
54.3,10,56.016173
45.6,11,59.567703
43.5,12,63.877008
32.7,13,67.883577
