#{"t_start": 1639476701.7459016, "env_id": null}
r,l,t
41.3,0,6.141208
-23.3,1,20.228196
15.9,2,28.401503
52.7,3,30.293958
35.4,4,46.875905
59.5,5,48.427565
48.3,6,51.086572
54.0,7,52.440981
52.7,8,53.506341
48.1,9,57.124503
16.0,10,64.610353
46.4,11,67.443181
