#{"t_start": 1639476701.924602, "env_id": null}
r,l,t
33.8,0,6.142184
45.1,1,11.45532
50.2,2,14.830104
41.2,3,17.922679
-15.7,4,30.17092
53.6,5,45.352565
55.7,6,46.687439
37.9,7,50.882486
47.4,8,52.363837
61.4,9,53.259287
42.4,10,56.995608
53.6,11,60.502215
50.6,12,62.651493
