#{"t_start": 1639476788.3665948, "env_id": null}
r,l,t
13.4,0,1.850437
1.8,1,4.727205
17.4,2,5.790614
24.7,3,6.483929
-0.3,4,8.769917
11.1,5,11.218977
3.0,6,13.594807
5.0,7,17.374835
24.3,8,17.485178
20.6,9,18.195096
8.3,10,20.582641
23.0,11,33.356235
11.7,12,34.455772
-9.5,13,36.171484
9.9,14,37.204621
27.5,15,37.261256
4.8,16,38.679134
26.1,17,38.759207
11.2,18,40.001316
27.0,19,40.061859
20.7,20,40.516907
23.3,21,40.645807
24.6,22,41.178004
