#{"t_start": 1639475473.7854192, "env_id": null}
r,l,t
46.4,0,4.648138
54.2,1,8.453557
43.1,2,12.899563
58.6,3,15.306634
46.0,4,19.468479
43.6,5,22.929194
4.1,6,31.169878
