#{"t_start": 1639475572.5027502, "env_id": null}
r,l,t
20.2,0,0.204084
18.8,1,1.556534
28.4,2,1.59364
15.4,3,4.037822
21.8,4,4.202853
17.9,5,5.342426
10.8,6,7.33058
26.6,7,7.398934
12.9,8,8.471129
8.5,9,10.376283
1.6,10,15.43604
24.3,11,15.562008
16.0,12,16.645922
