#{"t_start": 1639475572.040864, "env_id": null}
r,l,t
13.8,0,1.921767
10.5,1,3.211703
12.3,2,5.699826
-16.7,3,9.772808
-1.6,4,12.656415
9.3,5,15.973118
8.3,6,18.609666
19.2,7,18.812777
