#{"t_start": 1639475572.1619456, "env_id": null}
r,l,t
1.5,0,2.925594
20.3,1,4.385462
15.0,2,5.572885
-3.9,3,8.56
-6.6,4,12.258985
26.5,5,12.36835
25.5,6,12.552908
15.4,7,14.222722
25.3,8,15.843245
28.1,9,15.888165
-17.9,10,20.228705
