#{"t_start": 1639475571.6951828, "env_id": null}
r,l,t
5.1,0,3.31622
17.6,1,4.834648
-13.2,2,8.185994
23.3,3,9.029691
29.1,4,9.058986
19.8,5,10.094074
17.8,6,11.009054
5.5,7,13.122202
24.5,8,14.586953
19.5,9,16.314891
-12.3,10,19.576402
