#{"t_start": 1639477126.1894746, "env_id": null}
r,l,t
18.9,0,7.188988
45.1,1,9.728866
-49.5,2,25.813774
12.0,3,47.984858
27.9,4,51.999202
44.5,5,53.044055
39.9,6,55.412069
31.5,7,57.604312
46.0,8,58.775134
46.9,9,60.130517
