#{"t_start": 1639477125.3946006, "env_id": null}
r,l,t
48.1,0,1.055595
16.6,1,10.509093
33.3,2,14.795926
32.6,3,19.661826
13.3,4,26.648683
29.9,5,32.624864
32.5,6,50.003238
35.7,7,52.88196
36.4,8,55.370081
51.7,9,56.220613
22.1,10,59.472359
50.2,11,59.693048
0.6,12,67.502119
