#{"t_start": 1639477125.4922562, "env_id": null}
r,l,t
15.6,0,7.948702
-49.5,1,24.452531
-49.5,2,52.828247
33.3,3,55.377887
24.8,4,58.375744
56.0,5,59.341503
41.3,6,60.813088
39.8,7,64.317747
45.1,8,65.729763
48.2,9,67.315601
39.8,10,70.415011
