#{"t_start": 1639477126.096703, "env_id": null}
r,l,t
27.1,0,5.403958
21.6,1,11.829321
30.7,2,18.768329
32.4,3,21.815986
42.0,4,23.962333
46.0,5,28.52161
26.0,6,32.10439
35.6,7,49.412456
11.4,8,54.780277
18.7,9,58.773185
33.5,10,62.405766
37.6,11,65.050128
39.9,12,66.813686
38.7,13,69.923839
