#{"t_start": 1639477125.788131, "env_id": null}
r,l,t
47.0,0,2.969533
-49.5,1,20.898075
30.5,2,24.120525
9.0,3,32.344606
36.9,4,49.631191
40.8,5,52.408359
49.4,6,52.627093
41.0,7,55.029283
49.1,8,55.931569
2.8,9,62.656724
47.8,10,64.000387
37.5,11,65.56181
47.7,12,68.954171
42.1,13,70.210928
