#{"t_start": 1639477125.9453495, "env_id": null}
r,l,t
26.4,0,5.569954
27.8,1,11.872282
24.1,2,18.943119
-49.5,3,35.547529
22.9,4,52.299963
40.2,5,53.432703
32.1,6,56.642459
50.4,7,57.770315
45.9,8,58.935281
21.3,9,63.896876
43.8,10,65.331355
