#{"t_start": 1639475281.8140364, "env_id": null}
r,l,t
2.2,0,1.424706
5.4,1,2.650213
2.4,2,3.837637
-0.8,3,4.630554
14.8,4,5.260397
-5.8,5,6.993685
-5.2,6,8.187944
5.7,7,9.571645
0.9,8,10.418271
-4.1,9,11.520739
