#{"t_start": 1639475822.0523741, "env_id": null}
r,l,t
11.8,0,1.706917
27.1,1,1.766485
11.7,2,3.733155
9.9,3,5.18814
3.3,4,8.07438
17.2,5,8.655397
17.2,6,9.651427
23.4,7,9.776418
9.0,8,11.807537
20.2,9,12.802595
18.3,10,13.615039
15.7,11,14.604234
11.1,12,15.847318
