#{"t_start": 1639475822.7144375, "env_id": null}
r,l,t
10.4,0,1.070242
4.9,1,3.164836
20.8,2,4.417686
9.8,3,6.343047
22.6,4,6.486594
12.0,5,8.003098
-31.7,6,12.9354
24.8,7,13.039886
3.8,8,15.135454
