#{"t_start": 1639475822.6490135, "env_id": null}
r,l,t
7.2,0,1.195234
23.3,1,2.118025
0.0,2,4.586617
2.4,3,7.489458
24.0,4,7.606639
24.7,5,8.04704
0.1,6,10.315448
-5.0,7,13.047696
3.0,8,15.158889
