#{"t_start": 1639475822.262319, "env_id": null}
r,l,t
-15.7,0,3.628673
14.0,1,5.006515
11.0,2,6.913323
5.8,3,8.545054
12.4,4,9.627016
10.6,5,11.625911
27.4,6,11.680597
11.2,7,13.433414
3.0,8,15.545583
23.6,9,15.669598
