#{"t_start": 1639475822.8111491, "env_id": null}
r,l,t
3.2,0,1.899255
9.1,1,3.121831
21.2,2,4.369799
20.9,3,5.134398
20.9,4,6.264888
-0.4,5,8.011848
16.3,6,9.020573
-8.6,7,12.192245
16.5,8,13.03106
20.5,9,13.934323
