#{"t_start": 1639475821.9312937, "env_id": null}
r,l,t
18.2,0,1.126871
17.5,1,1.946156
-1.7,2,5.239889
8.5,3,7.19064
4.5,4,8.845808
-13.5,5,12.041893
17.5,6,13.096511
21.4,7,13.84549
