#{"t_start": 1639476459.3189135, "env_id": null}
r,l,t
25.2,0,7.850082
11.0,1,13.245253
30.1,2,15.480454
32.2,3,18.681418
24.7,4,21.51522
8.9,5,25.707335
20.4,6,30.00589
