#{"t_start": 1639476459.8218086, "env_id": null}
r,l,t
18.9,0,7.471201
26.7,1,10.569636
12.4,2,16.427659
34.4,3,18.309378
29.6,4,21.035762
36.5,5,22.433133
35.8,6,24.070725
27.4,7,26.804926
