#{"t_start": 1639475396.6582434, "env_id": null}
r,l,t
-1.3,0,1.271399
9.0,1,1.616105
12.8,2,2.166851
-35.3,3,4.877615
5.9,4,5.47231
-0.8,5,6.955609
16.2,6,7.037634
16.9,7,7.70263
14.7,8,7.80809
13.0,9,8.32173
-24.6,10,10.582329
17.4,11,10.640918
