#{"t_start": 1639475395.8008757, "env_id": null}
r,l,t
17.4,0,1.085865
-18.6,1,3.051559
10.7,2,3.678472
10.8,3,3.874753
12.0,4,4.426473
-21.9,5,6.347248
11.8,6,6.963419
14.6,7,7.072788
14.7,8,7.80028
-4.3,9,9.276748
17.7,10,9.345102
-16.3,11,11.397707
