#{"t_start": 1639475396.713904, "env_id": null}
r,l,t
15.4,0,0.21385
13.4,1,0.340798
13.1,2,1.163008
-18.1,3,2.892389
16.2,4,2.971488
13.1,5,3.495869
12.1,6,4.033917
14.8,7,4.142311
10.9,8,4.733095
5.6,9,5.288724
14.6,10,5.440078
10.5,11,6.082615
12.4,12,6.852097
10.3,13,7.654781
-9.9,14,9.015046
