#{"t_start": 1639475396.5732923, "env_id": null}
r,l,t
18.1,0,0.298803
17.7,1,0.349579
15.0,2,0.445277
11.8,3,1.293855
8.4,4,1.650278
-9.2,5,3.077919
10.3,6,3.678472
-6.5,7,4.970377
-1.3,8,6.157802
4.8,9,7.082547
5.4,10,7.967256
16.4,11,8.419377
15.5,12,8.543393
19.1,13,8.572686
10.9,14,9.108788
10.4,15,9.923186
13.5,16,10.055014
15.7,17,10.491509
