#{"t_start": 1639475396.2403002, "env_id": null}
r,l,t
17.9,0,0.635701
7.6,1,1.565329
5.0,2,1.985222
17.3,3,2.039908
-3.8,4,3.365993
15.2,5,3.468526
14.0,6,3.9724
13.7,7,4.186256
-35.8,8,7.369645
0.5,9,8.730884
6.4,10,9.390998
