#{"t_start": 1639475395.9766483, "env_id": null}
r,l,t
17.1,0,0.91693
6.0,1,1.872925
-20.8,2,3.653081
13.5,3,4.152074
14.2,4,4.342492
13.7,5,4.79754
10.3,6,4.997722
14.5,7,5.510386
9.1,8,5.997658
12.7,9,6.19003
18.8,10,6.665599
12.7,11,6.814989
-17.0,12,9.180072
16.4,13,9.259168
15.1,14,9.707381
-0.2,15,10.725872
6.9,16,12.047079
