#{"t_start": 1639475970.7399063, "env_id": null}
r,l,t
38.9,0,1.866089
35.6,1,6.554265
45.9,2,8.788501
39.9,3,12.802888
41.3,4,17.546724
7.6,5,29.332105
50.6,6,31.085898
