#{"t_start": 1639475970.2106447, "env_id": null}
r,l,t
37.3,0,2.433434
19.6,1,11.358644
26.9,2,16.292897
48.0,3,18.299606
37.1,4,24.199618
17.4,5,33.430473
43.2,6,35.550454
