#{"t_start": 1639476506.24755, "env_id": null}
r,l,t
38.3,0,0.478485
26.2,1,4.588571
17.0,2,9.252334
42.2,3,10.959257
11.3,4,15.605446
20.8,5,18.862071
8.9,6,25.647771
