#{"t_start": 1639475855.3536575, "env_id": null}
r,l,t
-2.4,0,6.563052
-15.3,1,11.650617
-8.0,2,16.177671
-3.1,3,19.138427
27.5,4,20.21257
17.4,5,21.05236
